Provider,EventId,MarketId,SelectionId,MarketType,Handicap,BetType,EventName,MarketName,StartTime,MaxPrice,MinPrice,Price,BSP,SelectionName,Size,Points,BetId,Chance,Confidence,SourceMarketType
sentrybot,35394263,1.255584601,5154595,ASIAN_HANDICAP,0,BACK,Goyang Skygunners v Mobis Phoebus,Handicap,21/03/2026 05:00:00,1000,2.00,0,0,Mobis Phoebus +9.5,0,0,,0,100,HANDICAP
sentrybot,35371224,1.255292232,61640820,MATCH_ODDS,0,BACK,Perth Glory v Central Coast Mariners,Match Odds,21/03/2026 06:00:00,1000,2.00,0,0,Central Coast Mariners,0,0,,0,100,MATCH_ODDS
sentrybot,35349743,1.255010710,6555433,MATCH_ODDS,0,BACK,Wolfsburg v Werder Bremen,Match Odds,21/03/2026 14:30:00,1000,2.00,0,0,Werder Bremen,0,0,,0,100,MATCH_ODDS
sentrybot,35375573,1.255337821,55896077,ASIAN_HANDICAP,0,BACK,Yunnan Yukun v Shandong Taishan,Asian Handicap,21/03/2026 12:00:00,1000,2.00,0,0,Yunnan Yukun +0.25,0,0,,0,100,HALF_TIME
sentrybot,35393575,1.255571966,5021204,MATCH_ODDS,0,BACK,Tegevajaro Miyazaki v Roasso Kumamoto,Match Odds,21/03/2026 05:00:00,1000,2.00,0,0,Roasso Kumamoto,0,0,,0,100,MATCH_ODDS
sentrybot,35351323,1.255291261,1205124,MATCH_ODDS,0,BACK,Melbourne Victory v Central Coast Mariners,Match Odds,21/03/2026 06:10:00,1000,2.00,0,0,Melbourne Victory,0,0,,0,100,MATCH_ODDS
sentrybot,35379106,1.255398739,5851482,FIRST_HALF_GOALS,0,BACK,Liaoning Tieren v Tianjin Jinmen Tiger,First Half Goals 0.5,21/03/2026 07:30:00,1000,2.00,0,0,Under 1 Goals,0,0,,0,100,HALF_TIME
sentrybot,35372850,1.255303851,256171,ASIAN_HANDICAP,0,BACK,Southampton v Oxford United,Asian Handicap,21/03/2026 15:00:00,1000,2.00,0,0,Oxford United +0.5,0,0,,0,97,HALF_TIME
sentrybot,35372846,1.255304326,48470,MATCH_ODDS,0,BACK,Sheffield United v Wrexham,Match Odds,21/03/2026 15:00:00,1000,2.00,0,0,Sheffield United,0,0,,0,100,MATCH_ODDS
sentrybot,35375915,1.255343518,84995278,MATCH_ODDS,0,BACK,Qingdao West Coast v Shenzhen Peng City,Match Odds,21/03/2026 11:35:00,1000,2.00,0,0,Shenzhen Peng City,0,0,,0,92,MATCH_ODDS
sentrybot,35372944,1.255315437,176184,MATCH_ODDS,0,BACK,FC Zurich v Thun,Match Odds,21/03/2026 17:00:00,1000,2.00,0,0,Thun,0,0,,0,100,MATCH_ODDS
sentrybot,35338086,1.254834673,56299,MATCH_ODDS,0,BACK,Fulham v Burnley,Match Odds,21/03/2026 15:00:00,1000,2.00,0,0,Burnley,0,0,,0,100,MATCH_ODDS
sentrybot,35380203,1.255594349,13305501,MATCH_ODDS,0,BACK,Nashville Predators v Vegas Golden Knights,Moneyline,21/03/2026 18:00:00,1000,2.00,0,0,Vegas Golden Knights,0,0,,0,100,MATCH_ODDS
sentrybot,35349757,1.255010142,44787,MATCH_ODDS,0,BACK,Heidenheim v Bayer Leverkusen,Match Odds,21/03/2026 14:30:00,1000,2.00,0,0,Bayer Leverkusen (Corners),0,0,,0,97,MATCH_ODDS
sentrybot,35377224,1.255372661,6542374,MATCH_ODDS,0,BACK,Energie Cottbus v SSV Ulm,Match Odds,21/03/2026 13:00:00,1000,2.00,0,0,SSV Ulm,0,0,,0,100,MATCH_ODDS
sentrybot,35396904,1.255606595,10653342,MATCH_ODDS,0,BACK,HPK v Lukko,Moneyline,21/03/2026 15:00:00,1000,2.00,0,0,Lukko,0,0,,0,100,MATCH_ODDS
sentrybot,35370892,1.255285200,1550828,ASIAN_HANDICAP,0,BACK,Beijing Guoan v Shanghai Shenhua,Asian Handicap,21/03/2026 07:30:00,1000,2.00,0,0,Shanghai Shenhua +0.25,0,0,,0,100,HALF_TIME
sentrybot,35386975,1.255505811,1196407,ASIAN_HANDICAP,0,BACK,Sydney Kings v Adelaide 36ers,Handicap,21/03/2026 08:05:00,1000,2.00,0,0,Sydney Kings -6.5,0,0,,0,90,HANDICAP
sentrybot,35372287,1.255295737,1282860,MATCH_ODDS,0,BACK,Braintree Town v Scunthorpe United,Match Odds,21/03/2026 15:00:00,1000,2.00,0,0,Braintree Town,0,0,,0,100,MATCH_ODDS
sentrybot,35338087,1.254834489,56343,ASIAN_HANDICAP,0,BACK,Everton v Chelsea,Asian Handicap,21/03/2026 17:30:00,1000,2.00,0,0,Everton +0.25,0,0,,0,100,HALF_TIME
sentrybot,35389373,1.255581249,5727460,MATCH_ODDS,0,BACK,Chrudim v Banik Ostrava II,Match Odds,21/03/2026 09:15:00,1000,2.00,0,0,Chrudim,0,0,,0,97,MATCH_ODDS
sentrybot,35379703,1.255399773,309689,MATCH_ODDS,0,BACK,Saint-Etienne v Annecy,Match Odds,21/03/2026 19:00:00,1000,2.00,0,0,Saint-Etienne,0,0,,0,100,MATCH_ODDS
sentrybot,35373153,1.255311451,69716,MATCH_ODDS,0,BACK,Mansfield Town v Northampton Town,Match Odds,21/03/2026 15:00:00,1000,2.00,0,0,Mansfield Town,0,0,,0,100,MATCH_ODDS
sentrybot,35379747,1.255400130,3351396,MATCH_ODDS,0,BACK,Cracovia Krakow v GKS Katowice,Match Odds,21/03/2026 13:45:00,1000,2.00,0,0,GKS Katowice,0,0,,0,100,MATCH_ODDS
sentrybot,35389373,1.255581249,25130637,MATCH_ODDS,0,BACK,Chrudim v Banik Ostrava II,Match Odds,21/03/2026 09:15:00,1000,2.00,0,0,Banik Ostrava II,0,0,,0,97,MATCH_ODDS
sentrybot,35377104,1.255369688,5759757,MATCH_ODDS,0,BACK,FC Andorra v Eibar,Match Odds,21/03/2026 15:15:00,1000,2.00,0,0,FC Andorra,0,0,,0,97,HALF_TIME
sentrybot,35379959,1.255407444,12395256,MATCH_ODDS,0,BACK,Narva Trans v Parnu Vaprus,Match Odds,21/03/2026 12:30:00,1000,2.00,0,0,Parnu Vaprus,0,0,,0,100,MATCH_ODDS
sentrybot,35375955,1.255360463,11801202,MATCH_ODDS,0,BACK,Septemvri Sofia v Arda,Match Odds,21/03/2026 10:30:00,1000,2.00,0,0,Septemvri Sofia,0,0,,0,100,MATCH_ODDS
sentrybot,35352387,1.255039231,189829,MATCH_ODDS,0,BACK,Nice v Paris Saint-Germain,Match Odds,21/03/2026 20:05:00,1000,2.00,0,0,Nice,0,0,,0,91,MATCH_ODDS
sentrybot,35375955,1.255360463,20731976,MATCH_ODDS,0,BACK,Septemvri Sofia v Arda,Match Odds,21/03/2026 10:30:00,1000,2.00,0,0,Arda,0,0,,0,100,MATCH_ODDS
sentrybot,35396128,1.255603325,12273246,MATCH_ODDS,0,BACK,Liaoning Flying Leopards v Beijing Ducks,Moneyline,21/03/2026 11:35:00,1000,2.00,0,0,Beijing Ducks,0,0,,0,100,MATCH_ODDS
sentrybot,35396121,1.255605415,8995032,ASIAN_HANDICAP,0,BACK,Zhejiang Golden Bulls v Jilin Northeast Tigers,Handicap,21/03/2026 11:35:00,1000,2.00,0,0,Zhejiang Golden Bulls -8.5,0,0,,0,100,HALF_TIME
sentrybot,35375992,1.255345193,9645518,MATCH_ODDS,0,BACK,Ayutthaya United v Nakhon Ratchasima FC,Match Odds,21/03/2026 11:00:00,1000,2.00,0,0,Nakhon Ratchasima FC,0,0,,0,100,MATCH_ODDS
sentrybot,35338086,1.254834625,1222344,GOAL_LINES,0,BACK,Fulham v Burnley,Over/Under 3.5 Goals,21/03/2026 15:00:00,1000,2.00,0,0,Under 3.5,0,0,,0,100,MATCH_ODDS
sentrybot,35375954,1.255344913,21868583,MATCH_ODDS,0,BACK,Levski Sofia v Cherno More,Match Odds,21/03/2026 15:30:00,1000,2.00,0,0,Levski Sofia,0,0,,0,100,MATCH_ODDS
sentrybot,35378420,1.255388455,71387076,MATCH_ODDS,0,BACK,Bragantino v Botafogo FR RJ,Match Odds,21/03/2026 19:00:00,1000,2.00,0,0,Bragantino,0,0,,0,97,MATCH_ODDS
sentrybot,35374519,1.255323982,171903,MATCH_ODDS,0,BACK,Toronto FC v Columbus Crew,Match Odds,21/03/2026 17:00:00,1000,2.00,0,0,Columbus Crew,0,0,,0,100,HALF_TIME
sentrybot,35378430,1.255387055,198133,MATCH_ODDS,0,BACK,Fluminense v Atletico Mineiro,Match Odds,21/03/2026 21:30:00,1000,2.00,0,0,Fluminense,0,0,,0,97,MATCH_ODDS
sentrybot,35378496,1.255388176,5168594,MATCH_ODDS,0,BACK,Al Mokawloon Al Arab v Petrojet,Match Odds,21/03/2026 15:00:00,1000,2.00,0,0,Petrojet,0,0,,0,100,MATCH_ODDS
sentrybot,35390845,1.255607788,237485,MATCH_ODDS,0,BACK,Washington Wizards v Oklahoma City Thunder,Moneyline,21/03/2026 21:00:00,1000,2.00,0,0,Washington Wizards,0,0,,0,90,MATCH_ODDS
sentrybot,35379964,1.255416567,10443529,MATCH_ODDS,0,BACK,Nomme United v Tartu JK Tammeka,Match Odds,21/03/2026 10:30:00,1000,2.00,0,0,Nomme United,0,0,,0,95,MATCH_ODDS
sentrybot,35372957,1.255307404,55213,MATCH_ODDS,0,BACK,Walsall v Newport County,Match Odds,21/03/2026 15:00:00,1000,2.00,0,0,Walsall,0,0,,0,100,MATCH_ODDS
sentrybot,35373153,1.255311451,5034,MATCH_ODDS,0,BACK,Mansfield Town v Northampton Town,Match Odds,21/03/2026 15:00:00,1000,2.00,0,0,Northampton Town,0,0,,0,100,MATCH_ODDS
sentrybot,35372183,1.255296407,46283,MATCH_ODDS,0,BACK,Ayr United v Greenock Morton,Match Odds,21/03/2026 15:00:00,1000,2.00,0,0,Greenock Morton,0,0,,0,100,MATCH_ODDS
sentrybot,35377118,1.255370293,13360,MATCH_ODDS,0,BACK,Cadiz v Malaga,Match Odds,21/03/2026 17:30:00,1000,2.00,0,0,Malaga,0,0,,0,100,HALF_TIME
sentrybot,35380055,1.255414961,1221385,FIRST_HALF_GOALS,0,BACK,Racing Santander v Albacete,First Half Goals 1.5,21/03/2026 15:15:00,1000,2.00,0,0,Under 1.25 Goals,0,0,,0,100,HALF_TIME
sentrybot,35376435,1.255351967,58252361,MATCH_ODDS,0,BACK,Tondela v AVS,Match Odds,21/03/2026 20:30:00,1000,2.00,0,0,AVS,0,0,,0,100,MATCH_ODDS
sentrybot,35396121,1.255605414,8995032,MATCH_ODDS,0,BACK,Zhejiang Golden Bulls v Jilin Northeast Tigers,Moneyline,21/03/2026 11:35:00,1000,2.00,0,0,Zhejiang Golden Bulls,0,0,,0,100,MATCH_ODDS
sentrybot,35373151,1.255311559,148737,MATCH_ODDS,0,BACK,Lincoln City v Rotherham United,Match Odds,21/03/2026 15:00:00,1000,2.00,0,0,Lincoln City,0,0,,0,100,MATCH_ODDS
sentrybot,35352380,1.255037729,44794,MATCH_ODDS,0,BACK,Toulouse v Lorient,Match Odds,21/03/2026 16:00:00,1000,2.00,0,0,Lorient,0,0,,0,100,MATCH_ODDS
sentrybot,35351182,1.255019589,2013140,MATCH_ODDS,0,BACK,Juventus v Sassuolo,Match Odds,21/03/2026 19:45:00,1000,2.00,0,0,Sassuolo,0,0,,0,100,MATCH_ODDS
sentrybot,35372951,1.255309471,48759,MATCH_ODDS,0,BACK,Derby County v Birmingham City,Match Odds,21/03/2026 12:30:00,1000,2.00,0,0,Birmingham City (Corners),0,0,,0,100,MATCH_ODDS
sentrybot,35371650,1.255290367,498543,MATCH_ODDS,0,BACK,Paderborn v Dynamo Dresden,Match Odds,21/03/2026 12:00:00,1000,2.00,0,0,Dynamo Dresden,0,0,,0,100,MATCH_ODDS
sentrybot,35371651,1.255290216,14075,ASIAN_HANDICAP,0,BACK,Nurnberg v Kaiserslautern,Asian Handicap,21/03/2026 12:00:00,1000,2.00,0,0,Kaiserslautern +0.25,0,0,,0,100,HALF_TIME
sentrybot,35385312,1.255474286,10282851,MATCH_ODDS,0,BACK,Rukh Lviv v LNZ Cherkasy,Match Odds,21/03/2026 13:30:00,1000,2.00,0,0,Rukh Lviv,0,0,,0,80,MATCH_ODDS
sentrybot,35375887,1.255343030,7611327,MATCH_ODDS,0,BACK,Benfica v Academico Viseu,Match Odds,21/03/2026 11:00:00,1000,2.00,0,0,Academico Viseu,0,0,,0,90,MATCH_ODDS
sentrybot,35393527,1.255571156,39632858,MATCH_ODDS,0,BACK,Nanjing City v Yanbian Longding,Match Odds,21/03/2026 11:30:00,1000,2.00,0,0,Yanbian Longding,0,0,,0,100,MATCH_ODDS
sentrybot,35375887,1.255343040,5851482,FIRST_HALF_GOALS,0,BACK,Lusitania Lourosa v Academico de Viseu,First Half Goals 0.5,21/03/2026 11:00:00,1000,2.00,0,0,Under 1 Goals,0,0,,0,94,HALF_TIME
sentrybot,35394211,1.255579823,27301411,MATCH_ODDS,0,BACK,Kerala Blasters v Punjab,Match Odds,21/03/2026 14:00:00,1000,2.00,0,0,Punjab,0,0,,0,100,MATCH_ODDS
sentrybot,35376309,1.255363458,5849012,MATCH_ODDS,0,BACK,Peristeri Athens v PAOK BC,Moneyline,21/03/2026 16:15:00,1000,2.00,0,0,PAOK BC,0,0,,0,100,HALF_TIME
sentrybot,35380325,1.255594848,25612,MATCH_ODDS,0,BACK,Minnesota Wild v Dallas Stars,Moneyline,21/03/2026 20:00:00,1000,2.00,0,0,Dallas Stars,0,0,,0,100,MATCH_ODDS
sentrybot,35377258,1.255373368,504779,MATCH_ODDS,0,BACK,Montevideo Wanderers v Danubio,Match Odds,21/03/2026 19:00:00,1000,2.00,0,0,Danubio,0,0,,0,95,MATCH_ODDS
sentrybot,35393499,1.255570976,56616763,MATCH_ODDS,0,BACK,Shijiazhuang Gongfu v Changchun Yatai,Match Odds,21/03/2026 11:30:00,1000,2.00,0,0,Shijiazhuang Gongfu,0,0,,0,100,HALF_TIME
sentrybot,35376462,1.255352941,110687,MATCH_ODDS,0,BACK,SC Verl v Saarbrucken,Match Odds,21/03/2026 15:30:00,1000,2.00,0,0,Saarbrucken,0,0,,0,100,MATCH_ODDS
sentrybot,35372473,1.255304812,74303,MATCH_ODDS,0,BACK,Blackburn Rovers v Middlesbrough,Match Odds,21/03/2026 12:30:00,1000,2.00,0,0,Middlesbrough,0,0,,0,100,MATCH_ODDS
sentrybot,35393500,1.255570886,85226388,MATCH_ODDS,0,BACK,Dingnan United v Nantong Zhiyun,Match Odds,21/03/2026 11:30:00,1000,2.00,0,0,Dingnan United,0,0,,0,100,MATCH_ODDS
sentrybot,35375939,1.255582191,72963249,MATCH_ODDS,0,BACK,Rayong FC v Kanchanaburi,Match Odds,21/03/2026 12:30:00,1000,2.00,0,0,Kanchanaburi,0,0,,0,100,MATCH_ODDS
sentrybot,35375936,1.255344423,6250160,MATCH_ODDS,0,BACK,Umraniyespor v Pendikspor,Match Odds,21/03/2026 16:00:00,1000,2.00,0,0,Umraniyespor,0,0,,0,100,MATCH_ODDS
sentrybot,35376178,1.255364682,28212,MATCH_ODDS,0,BACK,AaB v Esbjerg fB,Match Odds,21/03/2026 12:00:00,1000,2.00,0,0,AaB,0,0,,0,100,MATCH_ODDS
sentrybot,35380095,1.255417244,1221385,FIRST_HALF_GOALS,0,BACK,Hearts v Dundee,First Half Goals 1.5,21/03/2026 15:00:00,1000,2.00,0,0,Under 1.25 Goals,0,0,,0,100,HALF_TIME
sentrybot,35373899,1.255318855,8179917,MATCH_ODDS,0,BACK,Leganes v Ceuta,Match Odds,21/03/2026 13:00:00,1000,2.00,0,0,Ceuta,0,0,,0,100,MATCH_ODDS
